nr	P	Pdb	h	a	a_occ	R	time	R_ref
#iterations=10 pstart=0 pend=2 pnum=200 L=4 Ku=4 time_scale=100
				[-0. -0.  1.  0.]	1			
				[-1. -1. -0. -0.]	1			
				[-1.  1.  0.  1.]	1			
76	 5.81	 7.64	std	[ 1.  0.  1.  1.]	1	 0.94	 0.37	 0.12
				[-0.  1. -0.  1.]	1			
				[-0.  1.  0. -0.]	1			
				[ 1.  1. -0. -0.]	1			
				[ 1. -0.  1. -1.]	1			
				[-1.  0. -0.  1.]	1			
				[-0.  0.  0. -1.]	1			
				[-1.  0. -0. -1.]	1			
				[-0. -1. -0.  1.]	1			
				[-0.  0. -1.  0.]	1			
77	 5.94	 7.74	std	[-1. -1. -0.  1.]	1	 1.01	 0.49	 0.00
				[ 1. -1. -0.  1.]	1			
				[ 1.  0. -0.  1.]	1			
				[ 1.  1.  0.  1.]	1			
				[ 1.  0.  0. -1.]	1			
				[ 0.  0. -1. -0.]	1			
				[ 1.  1. -1.  2.]	1			
				[ 1.  0.  1. -0.]	1			
				[-1.  1.  0. -1.]	1			
				[ 0.  1.  1. -0.]	1			
78	 6.08	 7.84	std	[ 0. -1. -0. -0.]	1	 0.87	 0.37	 0.28
				[-0.  0. -1.  0.]	1			
				[ 0. -0. -0.  1.]	1			
				[-1.  0.  0. -0.]	1			
				[-1.  2.  1.  0.]	1			
				[ 0.  0.  1. -1.]	1			
				[-1.  0.  1. -0.]	1			
				[-1. -1.  1.  0.]	1			
				[-0. -1. -1. -1.]	1			
				[-0.  1.  0.  1.]	1			
79	 6.22	 7.94	std	[-0.  1.  1. -0.]	2	 0.87	 0.39	 0.21
				[ 0.  0.  1.  0.]	2			
				[-1. -0.  1. -0.]	1			
				[-0.  1.  1.  1.]	1			
				[ 0. -1.  0.  1.]	1			
				[-1. -2. -1.  1.]	1			
				[ 0.  0. -0. -1.]	1			
				[-0.  1. -1.  1.]	1			
80	 6.37	 8.04	std	[ 0.  0. -1.  0.]	2	 0.79	 0.39	 0.31
				[ 0.  1. -0.  0.]	2			
				[ 1.  0.  0.  0.]	1			
				[-0. -0.  1.  0.]	1			
				[ 1. -1. -1.  1.]	1			
				[-1.  0. -0.  0.]	1			
				[-1. -1.  0. -0.]	1			
				[-0.  0.  0. -1.]	1			
81	 6.52	 8.14	std	[-0. -1.  0.  1.]	1	 1.06	 0.39	 0.00
				[ 0.  1. -1.  1.]	1			
				[ 1. -1. -0. -0.]	1			
				[-2. -2. -1.  1.]	1			
				[-1. -1. -0.  0.]	1			
				[-1. -0.  1.  0.]	1			
				[ 0. -0.  1.  0.]	1			
				[ 1.  0.  0. -1.]	1			
				[-1. -1. -1. -0.]	1			
				[ 0. -0.  0. -1.]	1			
82	 6.67	 8.24	std	[-1.  1. -0.  1.]	1	 1.03	 0.38	 0.00
				[ 0.  1. -0. -0.]	1			
				[ 1.  0. -1.  1.]	1			
				[ 0.  1. -1.  1.]	1			
				[-1. -0.  1. -0.]	1			
				[-0.  0.  0.  1.]	1			
				[ 0. -1.  0.  0.]	1			
				[-1.  0. -1.  0.]	1			
				[ 0.  1. -1. -1.]	1			
				[-1.  0.  0.  0.]	1			
83	 6.83	 8.34	std	[-0.  1. -0.  0.]	1	 1.01	 0.38	 0.30
				[-1.  0. -0. -1.]	1			
				[ 1.  0.  0. -1.]	1			
				[-0.  1. -1. -2.]	1			
				[-0.  0. -1.  0.]	1			
				[ 0. -1.  1.  0.]	1			
				[-1.  1.  2.  2.]	1			
				[-1. -1. -1. -1.]	1			
				[-0.  0.  1. -0.]	1			
				[ 1.  1. -1.  1.]	1			
84	 6.99	 8.44	std	[-1. -1.  1.  0.]	1	 0.94	 0.39	 0.00
				[ 1.  0.  1.  1.]	1			
				[ 1.  1.  0.  1.]	1			
				[-0. -1.  1.  0.]	1			
				[ 0.  1.  1. -0.]	1			
				[-1.  1.  1. -1.]	1			
				[-0.  1. -0.  0.]	1			
				[ 0. -0.  1. -0.]	1			
				[-1. -0.  0. -0.]	1			
				[-1. -0. -0. -1.]	1			
85	 7.15	 8.54	std	[-1.  0. -1.  0.]	1	 1.27	 0.38	 0.21
				[ 0.  0. -0.  1.]	1			
				[ 0. -0.  1.  1.]	1			
				[-0.  1.  0.  0.]	1			
				[-0. -0. -0. -1.]	1			
				[-1. -0.  1. -0.]	1			
				[-0. -1. -1. -0.]	1			
				[ 1.  0.  0. -0.]	1			
				[-1. -0. -0. -0.]	1			
				[ 1. -1. -0.  1.]	1			
86	 7.32	 8.64	std	[-0. -1.  0.  0.]	2	 1.16	 0.38	 0.43
				[-0.  1. -1.  1.]	1			
				[-1. -1. -0. -1.]	1			
				[ 0.  1.  1. -1.]	1			
				[-0.  1. -1.  0.]	1			
				[-0.  1.  1.  1.]	1			
				[-1. -1. -0.  0.]	1			
				[-1. -0. -0.  0.]	1			
				[ 1.  1.  1. -0.]	1			
87	 7.49	 8.74	std	[-0. -1. -0. -0.]	1	 1.24	 0.38	 0.32
				[ 1. -1. -1.  1.]	1			
				[ 1. -0.  1.  1.]	1			
				[ 0.  1. -0.  0.]	1			
				[-0.  0. -0. -1.]	1			
				[-1. -1.  0. -0.]	1			
				[ 0. -0. -1. -0.]	1			
				[ 0. -1.  0. -1.]	1			
				[-1.  1.  1. -0.]	1			
				[-1.  0. -0.  0.]	1			
88	 7.66	 8.84	std	[-0.  1.  1.  0.]	2	 0.92	 0.39	 0.30
				[-0.  0. -1.  0.]	2			
				[ 1.  1. -1.  0.]	1			
				[-1.  0.  0.  0.]	1			
				[-0.  1. -0. -0.]	1			
				[-1. -1. -1.  0.]	1			
				[ 0. -1. -0.  1.]	1			
				[-1.  2. -1. -2.]	1			
89	 7.84	 8.94	std	[-1. -0.  0.  0.]	2	 1.08	 0.38	 0.37
				[-0. -1. -0. -0.]	2			
				[-1. -1.  0.  1.]	1			
				[ 0.  1.  0.  1.]	1			
				[ 1. -1.  0. -1.]	1			
				[ 1.  1.  0. -1.]	1			
				[-0. -0. -1.  1.]	1			
				[-0.  1. -0. -0.]	1			
90	 8.03	 9.05	std	[-0. -0. -0.  1.]	2	 0.91	 0.38	 0.36
				[ 0. -0.  0. -1.]	1			
				[ 1.  0.  0. -0.]	1			
				[-1.  0.  0. -0.]	1			
				[-0.  1. -0. -0.]	1			
				[-1.  0.  1.  1.]	1			
				[ 0. -1. -1.  1.]	1			
				[ 0. -0.  1. -0.]	1			
				[-1. -0.  1. -0.]	1			
91	 8.21	 9.15	std	[-0. -0.  1.  1.]	2	 0.83	 0.38	 0.36
				[ 0. -1. -0. -0.]	1			
				[ 1. -0. -1. -0.]	1			
				[-1.  0. -0.  1.]	1			
				[ 1.  1.  1. -2.]	1			
				[ 0.  0. -1.  1.]	1			
				[ 1.  0.  1. -0.]	1			
				[-0. -1.  1. -0.]	1			
				[ 0.  0. -0.  1.]	1			
92	 8.41	 9.25	std	[ 0. -0. -0.  1.]	2	 1.03	 0.38	 0.35
				[ 1.  0. -0.  0.]	1			
				[ 0.  1.  0. -1.]	1			
				[ 0. -1. -1.  1.]	1			
				[-1.  1. -2.  2.]	1			
				[ 1. -2.  1.  0.]	1			
				[ 1. -0.  0. -1.]	1			
				[-0.  1.  1. -0.]	1			
				[ 1.  0. -1.  1.]	1			
93	 8.60	 9.35	std	[-1.  0.  1. -1.]	1	 0.82	 0.38	 0.00
				[ 1. -0. -1. -0.]	1			
				[-1. -0.  0.  0.]	1			
				[ 0. -0. -1. -1.]	1			
				[-1.  1.  1.  0.]	1			
				[ 1. -1.  1. -0.]	1			
				[-1.  0.  1.  1.]	1			
				[-1.  1.  2.  1.]	1			
				[ 0. -0.  1.  0.]	1			
				[ 0.  1.  2. -1.]	1			
94	 8.80	 9.45	std	[ 1.  0.  0. -0.]	2	 0.94	 0.39	 0.30
				[-1. -2. -0.  1.]	1			
				[ 1. -1. -1. -0.]	1			
				[ 1.  1. -0. -0.]	1			
				[ 0.  1.  1. -1.]	1			
				[-0. -0.  1. -0.]	1			
				[ 0.  1.  1.  1.]	1			
				[ 0. -0. -0.  1.]	1			
				[-0. -1.  1.  0.]	1			
95	 9.01	 9.55	std	[ 0.  1. -0.  0.]	2	 0.84	 0.38	 0.24
				[ 1.  0. -0. -0.]	2			
				[-0. -1.  1.  1.]	1			
				[ 0. -0. -1. -1.]	1			
				[-0. -0.  1.  0.]	1			
				[ 0. -0. -1.  0.]	1			
				[-0.  0. -0.  1.]	1			
				[ 0.  1. -1. -0.]	1			
96	 9.22	 9.65	std	[ 0.  1.  0. -0.]	2	 0.86	 0.38	 0.34
				[ 0. -0. -0. -1.]	1			
				[-0. -0. -1.  1.]	1			
				[ 0. -1.  1.  1.]	1			
				[-0.  0.  1. -0.]	1			
				[-1.  1.  1.  1.]	1			
				[ 0.  1.  0. -1.]	1			
				[-1. -1.  1. -1.]	1			
				[-1. -1.  0.  0.]	1			
97	 9.44	 9.75	std	[ 1.  0. -0. -0.]	2	 0.92	 0.39	 0.42
				[ 1.  1. -1. -1.]	1			
				[ 1. -2.  2. -1.]	1			
				[ 1.  1. -1.  2.]	1			
				[-1. -0. -0.  0.]	1			
				[-0.  1. -0.  0.]	1			
				[ 1. -0. -1. -0.]	1			
				[ 1.  0.  1.  0.]	1			
				[ 0. -0. -1. -0.]	1			
98	 9.66	 9.85	std	[-0.  0. -1.  0.]	2	 0.77	 0.38	 0.40
				[-1. -1. -0. -1.]	1			
				[-0. -1.  1. -1.]	1			
				[ 0.  1. -1.  0.]	1			
				[-0. -1. -1.  0.]	1			
				[-0.  1.  1. -0.]	1			
				[-1. -0. -1. -1.]	1			
				[-1.  2.  2. -1.]	1			
				[-1.  0. -2. -1.]	1			
99	 9.88	 9.95	std	[-1.  1. -1.  1.]	1	 0.83	 0.38	 0.00
				[ 1. -0.  1.  1.]	1			
				[ 1.  0.  1.  0.]	1			
				[ 0.  0.  1.  1.]	1			
				[ 1. -0.  0. -1.]	1			
				[-0. -0. -1. -0.]	1			
				[-1. -0.  0. -0.]	1			
				[ 1. -0. -0. -0.]	1			
				[-1. -1. -0. -1.]	1			
				[-0. -1.  1.  0.]	1			
100	 10.12	 10.05	std	[ 0. -0. -1. -1.]	1	 0.95	 0.39	 0.27
				[-1. -2. -1.  1.]	1			
				[-1.  1.  0. -0.]	1			
				[ 0.  0.  1.  1.]	1			
				[ 1.  1.  0. -0.]	1			
				[ 0.  0.  1.  0.]	1			
				[ 1.  0.  0.  1.]	1			
				[ 0. -1.  1.  2.]	1			
				[ 0. -1.  0. -1.]	1			
				[ 1. -0. -0.  0.]	1			
101	 10.35	 10.15	std	[-0.  1. -1.  0.]	2	 1.14	 0.38	 0.00
				[ 0. -1.  0.  0.]	2			
				[-1. -1. -1.  0.]	1			
				[ 1.  1.  0.  1.]	1			
				[ 0. -0.  1. -1.]	1			
				[-0. -0. -0. -1.]	1			
				[ 0.  0. -1.  1.]	1			
				[ 1.  0.  0. -0.]	1			
102	 10.60	 10.25	std	[-0.  0.  0.  1.]	2	 0.90	 0.35	 0.51
				[ 0.  1.  1.  1.]	1			
				[ 1.  0.  1.  1.]	1			
				[ 1. -1. -0. -0.]	1			
				[ 0.  1. -0. -1.]	1			
				[-0.  1.  1. -1.]	1			
				[ 0. -0.  0. -1.]	1			
				[-0.  1. -1.  0.]	1			
				[-0. -0.  1.  1.]	1			
103	 10.84	 10.35	std	[ 0.  0.  1.  1.]	1	 0.98	 0.38	 0.33
				[-1. -0. -1.  0.]	1			
				[-0. -0. -1. -1.]	1			
				[ 1.  0.  2. -0.]	1			
				[ 1. -0. -1. -0.]	1			
				[ 1. -1. -1.  1.]	1			
				[-1.  1.  1. -1.]	1			
				[ 1.  0.  1.  0.]	1			
				[ 0.  0. -1.  1.]	1			
				[ 2.  0. -1. -1.]	1			
104	 11.10	 10.45	std	[-0.  1.  0.  0.]	2	 1.04	 0.39	 0.37
				[ 0.  0.  1. -0.]	1			
				[-0. -0. -0. -1.]	1			
				[-1.  0.  1.  1.]	1			
				[-0. -1. -0. -1.]	1			
				[-1.  1.  0. -0.]	1			
				[ 0.  1.  0.  1.]	1			
				[ 1. -1. -1.  1.]	1			
				[-1. -0.  1. -0.]	1			
105	 11.36	 10.55	std	[ 0.  0. -0. -1.]	3	 1.06	 0.38	 0.57
				[ 1. -1.  1.  0.]	1			
				[-1.  0. -1.  1.]	1			
				[ 0.  1. -1.  2.]	1			
				[ 1. -2.  2.  1.]	1			
				[ 1. -2.  0.  0.]	1			
				[ 0. -1. -0.  1.]	1			
				[ 0. -1.  1. -0.]	1			
106	 11.62	 10.65	std	[ 0. -1. -0. -0.]	2	 0.94	 0.38	 0.29
				[-0.  1. -1. -1.]	1			
				[ 1.  0.  1. -2.]	1			
				[ 2. -2. -1. -1.]	1			
				[-1.  0. -0. -0.]	1			
				[ 0. -0. -1.  0.]	1			
				[ 0. -0.  1. -0.]	1			
				[ 1.  1. -1.  2.]	1			
				[-1.  1.  0. -0.]	1			
107	 11.90	 10.75	std	[ 0.  0. -1. -0.]	1	 1.01	 0.38	 0.33
				[-1.  1. -2.  1.]	1			
				[-0.  1.  0. -1.]	1			
				[-2.  2.  0.  1.]	1			
				[ 0.  0. -1. -1.]	1			
				[ 0. -0. -0. -1.]	1			
				[ 1. -0.  0.  1.]	1			
				[ 1. -0.  1. -1.]	1			
				[ 1.  1.  0. -0.]	1			
				[ 1.  0. -1.  0.]	1			
108	 12.17	 10.85	std	[ 0. -0.  1. -0.]	2	 1.16	 0.39	 0.44
				[-1. -0. -0.  1.]	1			
				[ 0. -1. -0.  1.]	1			
				[-1.  0.  1.  0.]	1			
				[ 1. -1.  1.  1.]	1			
				[-0.  1. -1. -0.]	1			
				[ 0.  0.  0.  1.]	1			
				[-2.  1. -1.  0.]	1			
				[-1. -1.  0. -1.]	1			
109	 12.46	 10.95	std	[-1.  0.  0.  0.]	2	 1.24	 0.37	 0.43
				[-1.  0. -1. -1.]	1			
				[ 0. -0. -1.  0.]	1			
				[ 1. -0. -0.  1.]	1			
				[ 1.  1. -1.  1.]	1			
				[ 1.  0. -0. -1.]	1			
				[ 0. -1.  0.  1.]	1			
				[-0.  1. -0.  1.]	1			
				[-1.  0. -1.  0.]	1			
110	 12.75	 11.06	std	[-1.  0.  0. -0.]	1	 0.97	 0.40	 0.26
				[-1. -0.  0. -1.]	1			
				[-1.  0.  1.  1.]	1			
				[ 1.  0. -1. -1.]	1			
				[-0. -0.  1.  0.]	1			
				[-1.  0. -1.  1.]	1			
				[ 1.  1.  1. -0.]	1			
				[ 1. -1.  1. -1.]	1			
				[ 0. -1.  0. -1.]	1			
				[ 0. -0. -1.  1.]	1			
111	 13.05	 11.16	std	[-0.  1. -1.  1.]	1	 1.14	 0.39	 0.00
				[-1. -2. -1. -0.]	1			
				[ 1. -0. -2. -0.]	1			
				[ 0. -1.  1.  0.]	1			
				[-1. -1.  2.  0.]	1			
				[-0.  0.  0.  1.]	1			
				[ 1. -2.  1. -1.]	1			
				[ 1.  1.  1.  1.]	1			
				[ 1.  0.  0. -0.]	1			
				[ 2. -2. -1. -1.]	1			
112	 13.35	 11.26	std	[-1. -0. -1. -1.]	1	 0.92	 0.40	 0.15
				[ 2.  0. -1. -1.]	1			
				[-0. -0.  1.  0.]	1			
				[-0. -0.  1. -1.]	1			
				[-1. -1.  0. -0.]	1			
				[ 0. -1.  0.  0.]	1			
				[-1. -1. -1.  0.]	1			
				[-1. -0.  0.  0.]	1			
				[-1. -0.  0. -1.]	1			
				[ 0. -0. -1.  0.]	1			
113	 13.67	 11.36	std	[-1. -0.  0.  0.]	2	 0.97	 0.38	 0.36
				[-1. -0. -1. -0.]	1			
				[ 1.  2.  1. -1.]	1			
				[-0. -0. -1.  1.]	1			
				[ 0.  1.  1.  1.]	1			
				[ 1. -1.  0. -0.]	1			
				[-0. -1.  1. -2.]	1			
				[ 1.  1.  1. -1.]	1			
				[-0. -0. -1. -0.]	1			
114	 13.99	 11.46	std	[ 0. -1. -0. -0.]	1	 1.11	 0.38	 0.37
				[ 2. -0.  1. -1.]	1			
				[ 0.  1.  1. -1.]	1			
				[-1. -1. -0. -1.]	1			
				[-0.  0.  0.  1.]	1			
				[-1.  0. -1.  1.]	1			
				[ 1. -0.  1. -0.]	1			
				[-1.  1. -0.  0.]	1			
				[ 0.  1. -0. -0.]	1			
				[-0. -0. -1.  1.]	1			
115	 14.31	 11.56	std	[-0. -1. -0. -0.]	2	 0.85	 0.37	 0.37
				[ 0. -1.  0. -1.]	1			
				[ 2.  1. -1.  0.]	1			
				[-0. -1.  1.  0.]	1			
				[ 1. -0.  0. -1.]	1			
				[-0.  1.  0. -1.]	1			
				[-1.  0. -0.  0.]	1			
				[ 2. -1. -2. -2.]	1			
				[ 1. -0. -2.  0.]	1			
116	 14.65	 11.66	std	[-1. -1.  1.  1.]	1	 0.93	 0.38	 0.00
				[-0.  0.  1. -0.]	1			
				[ 0.  1. -1.  0.]	1			
				[ 0. -0. -0.  1.]	1			
				[-1. -1.  0.  1.]	1			
				[ 1.  1.  1.  1.]	1			
				[-0. -0.  0. -1.]	1			
				[-1.  1. -0. -1.]	1			
				[-0. -0. -1. -1.]	1			
				[-1.  0. -1. -0.]	1			
117	 14.99	 11.76	std	[-0.  0.  1. -1.]	2	 1.20	 0.38	 0.00
				[-0.  1.  0.  1.]	1			
				[-0. -0. -0.  1.]	1			
				[-0.  0.  1.  0.]	1			
				[ 1. -1.  0.  0.]	1			
				[ 1. -0.  0.  0.]	1			
				[-1.  1.  2. -2.]	1			
				[ 2. -2.  1. -1.]	1			
				[-1. -0.  0.  0.]	1			
118	 15.34	 11.86	std	[-1.  0.  0.  0.]	2	 0.94	 0.40	 0.37
				[ 1.  1. -1.  1.]	1			
				[ 0. -0. -0.  1.]	1			
				[ 0. -0.  1.  0.]	1			
				[-1.  0.  1.  0.]	1			
				[-1. -0. -0. -1.]	1			
				[ 0.  1.  1.  0.]	1			
				[-0. -1. -1. -1.]	1			
				[ 1. -1.  0.  1.]	1			
119	 15.70	 11.96	std	[ 1. -1. -0. -0.]	1	 1.16	 0.40	 0.00
				[ 2.  2. -1.  1.]	1			
				[ 0.  1.  0. -1.]	1			
				[-1. -0.  0. -1.]	1			
				[-1. -1.  1.  1.]	1			
				[ 1. -1. -0.  1.]	1			
				[ 0. -1.  1. -1.]	1			
				[-1. -0. -1.  1.]	1			
				[ 2. -1.  1. -2.]	1			
				[-0. -1.  1.  1.]	1			
120	 16.07	 12.06	std	[ 1. -0.  0.  0.]	1	 0.99	 0.40	 0.42
				[-0.  1.  1. -0.]	1			
				[-0.  1. -0.  0.]	1			
				[-1. -0.  0.  0.]	1			
				[-2. -2. -1.  0.]	1			
				[-0.  0. -0. -1.]	1			
				[ 1. -0. -1.  1.]	1			
				[ 1.  0. -1. -0.]	1			
				[-0. -1.  1.  1.]	1			
				[-1. -0. -0. -1.]	1			
121	 16.45	 12.16	std	[ 0. -0. -0. -1.]	2	 1.10	 0.39	 0.46
				[ 0. -1.  2. -1.]	1			
				[-2. -1. -2.  1.]	1			
				[-1.  0. -0.  1.]	1			
				[ 1.  0.  0. -1.]	1			
				[ 0.  1. -1.  0.]	1			
				[ 0.  0. -0.  1.]	1			
				[-1. -0. -2. -1.]	1			
				[-1.  0. -0.  0.]	1			
122	 16.83	 12.26	std	[-1. -1. -0.  0.]	1	 1.00	 0.39	 0.13
				[-1.  1. -1. -1.]	1			
				[-1. -0.  1. -0.]	1			
				[ 0.  1.  0.  0.]	1			
				[-0. -0. -1.  0.]	1			
				[ 0.  1. -0.  1.]	1			
				[-1. -0.  1. -2.]	1			
				[ 1.  0. -1.  1.]	1			
				[ 1. -1.  1.  1.]	1			
				[ 1. -0. -2.  2.]	1			
123	 17.23	 12.36	std	[-1. -0. -0.  1.]	2	 1.03	 0.38	 0.00
				[-0.  0.  1. -0.]	1			
				[-1.  0. -1.  0.]	1			
				[-1. -0.  0. -1.]	1			
				[ 0.  1.  1.  1.]	1			
				[-1. -2.  1. -0.]	1			
				[ 1. -1.  0.  0.]	1			
				[-2.  0. -1.  1.]	1			
				[ 1.  0.  0.  1.]	1			
124	 17.63	 12.46	std	[ 1.  1.  1. -0.]	2	 1.27	 0.39	 0.36
				[-1. -1.  0.  0.]	1			
				[ 1. -1.  1.  0.]	1			
				[ 1. -0. -1. -1.]	1			
				[-1.  0. -1. -1.]	1			
				[-0. -0.  1. -0.]	1			
				[ 1. -2.  0. -1.]	1			
				[-0.  0. -1.  0.]	1			
				[-0.  0.  0. -1.]	1			
125	 18.04	 12.56	std	[-0. -1. -1. -0.]	1	 1.00	 0.39	 0.31
				[-1. -1. -1. -1.]	1			
				[ 1. -1.  1. -1.]	1			
				[ 1. -1.  0.  1.]	1			
				[ 1. -1. -1.  1.]	1			
				[-0.  1.  1. -0.]	1			
				[ 1. -1. -0. -0.]	1			
				[ 0. -0. -1. -0.]	1			
				[ 2. -1. -0. -1.]	1			
				[-0. -0.  1. -1.]	1			
126	 18.46	 12.66	std	[ 1.  1.  0. -0.]	1	 1.20	 0.39	 0.29
				[ 1. -2. -1. -0.]	1			
				[-1.  2. -1. -2.]	1			
				[ 0.  1. -0. -2.]	1			
				[-1. -2. -0.  1.]	1			
				[-1.  0.  0.  1.]	1			
				[ 0. -0. -1.  1.]	1			
				[ 1.  0.  0. -1.]	1			
				[ 1. -1. -0.  1.]	1			
				[-1.  1. -1. -0.]	1			
127	 18.90	 12.76	std	[ 0. -1.  0.  0.]	2	 1.09	 0.39	 0.41
				[ 0.  0.  1. -0.]	2			
				[-1. -1.  1. -0.]	1			
				[-0.  1.  0.  0.]	1			
				[-0. -0.  0.  1.]	1			
				[-1. -0.  0.  1.]	1			
				[ 1. -1.  1. -0.]	1			
				[ 1. -0. -1.  0.]	1			
128	 19.34	 12.86	std	[-0.  1. -0. -1.]	2	 1.35	 0.38	 0.00
				[-0. -0. -1.  0.]	2			
				[ 0. -1.  1.  2.]	1			
				[ 0. -0.  0.  1.]	1			
				[ 1. -0. -0. -0.]	1			
				[ 1.  1.  2. -2.]	1			
				[ 0.  0.  1. -1.]	1			
				[-1.  0. -2.  1.]	1			
129	 19.79	 12.96	std	[-0. -1. -0.  0.]	3	 1.21	 0.39	 0.41
				[ 1.  0.  1.  0.]	1			
				[ 1. -0. -1. -1.]	1			
				[-2.  1.  1. -0.]	1			
				[-1. -0. -0.  0.]	1			
				[ 1. -1. -0.  0.]	1			
				[ 1.  1. -1.  0.]	1			
				[-0.  0.  1.  0.]	1			
130	 20.26	 13.07	std	[ 0.  1. -0.  0.]	1	 1.07	 0.38	 0.20
				[-1. -0. -1.  0.]	1			
				[-1. -1. -1. -0.]	1			
				[-1.  0.  1. -0.]	1			
				[ 1.  1.  1.  0.]	1			
				[ 1.  0.  1. -1.]	1			
				[ 0.  0.  1.  1.]	1			
				[ 0. -0. -1.  0.]	1			
				[ 2. -2.  1.  1.]	1			
				[-1. -0.  0. -0.]	1			
131	 20.73	 13.17	std	[ 0.  0.  1.  0.]	2	 1.46	 0.40	 0.37
				[ 0. -0.  0.  1.]	2			
				[-0. -1.  0. -1.]	1			
				[ 1. -0.  1.  0.]	1			
				[ 1. -0. -1.  0.]	1			
				[ 1. -0. -0.  1.]	1			
				[-0. -1.  0.  1.]	1			
				[ 1.  2.  0.  1.]	1			
132	 21.21	 13.27	std	[ 0.  0.  1.  0.]	2	 1.25	 0.39	 0.49
				[-0. -0. -0. -1.]	1			
				[ 1. -2.  2.  0.]	1			
				[ 1.  0.  1. -1.]	1			
				[-1. -1.  1.  1.]	1			
				[ 1. -0.  0. -0.]	1			
				[ 1. -1.  0.  1.]	1			
				[-0. -1. -0. -0.]	1			
				[-0.  0.  1.  1.]	1			
133	 21.71	 13.37	std	[ 0. -1. -1. -1.]	1	 1.22	 0.40	 0.23
				[ 1.  0.  1. -1.]	1			
				[ 0.  0.  1.  1.]	1			
				[ 1. -1. -1. -1.]	1			
				[ 0. -1. -0. -0.]	1			
				[-0. -1.  1. -0.]	1			
				[ 1. -2.  0.  2.]	1			
				[-1.  1.  1. -1.]	1			
				[-1. -1. -0. -1.]	1			
				[-1. -0.  0. -0.]	1			
134	 22.22	 13.47	std	[-0.  1.  0. -0.]	1	 1.16	 0.39	 0.23
				[ 1. -1.  0.  1.]	1			
				[-0.  1.  1.  1.]	1			
				[-1. -0.  1. -0.]	1			
				[ 0.  1. -1.  0.]	1			
				[-1.  0. -0.  0.]	1			
				[ 1. -0.  1. -0.]	1			
				[-1. -1. -0. -0.]	1			
				[ 1. -0.  0.  0.]	1			
				[-1. -1. -1. -2.]	1			
135	 22.74	 13.57	std	[ 1.  0.  0.  1.]	1	 1.34	 0.39	 0.31
				[-1.  0.  0. -0.]	1			
				[-1. -0.  1. -1.]	1			
				[ 0. -1. -1.  0.]	1			
				[-1.  1.  0. -1.]	1			
				[ 0. -1.  1.  0.]	1			
				[ 1.  0.  1.  0.]	1			
				[-1. -1.  0. -0.]	1			
				[-1.  0.  1.  0.]	1			
				[-0. -1.  0. -0.]	1			
136	 23.27	 13.67	std	[-0. -1.  0.  0.]	2	 1.11	 0.39	 0.43
				[-0.  1. -0.  0.]	1			
				[-0. -0. -1. -0.]	1			
				[-1. -1. -1.  0.]	1			
				[ 1.  0. -1. -1.]	1			
				[-0. -0. -0. -1.]	1			
				[ 0.  1.  1.  0.]	1			
				[ 0.  0.  1.  0.]	1			
				[ 1.  0. -0. -0.]	1			
137	 23.82	 13.77	std	[-1.  2.  1.  2.]	1	 1.05	 0.39	 0.00
				[ 1.  1.  1. -0.]	1			
				[ 0. -1. -1.  1.]	1			
				[ 1. -1. -1.  1.]	1			
				[-1. -0.  2.  0.]	1			
				[-0. -1. -0.  0.]	1			
				[-0.  0. -1.  0.]	1			
				[ 1.  0.  0.  0.]	1			
				[ 1.  1. -0. -1.]	1			
				[ 1.  0.  1.  0.]	1			
138	 24.37	 13.87	std	[-1.  2.  1. -1.]	1	 1.16	 0.39	 0.00
				[ 0.  0. -0. -1.]	1			
				[ 0.  1.  0.  1.]	1			
				[ 1. -2. -0. -1.]	1			
				[ 1. -0.  1.  0.]	1			
				[-0.  1.  1. -2.]	1			
				[-0.  0.  0.  1.]	1			
				[ 1.  1. -1.  1.]	1			
				[ 1.  0.  1.  1.]	1			
				[ 1.  1. -0.  0.]	1			
139	 24.95	 13.97	std	[-1.  0. -0. -1.]	1	 1.21	 0.62	 0.33
				[ 0.  2. -0.  1.]	1			
				[-1. -0. -0.  1.]	1			
				[-0. -1. -1.  0.]	1			
				[ 0.  1.  0. -1.]	1			
				[ 0.  0. -1. -1.]	1			
				[ 0.  0. -1.  2.]	1			
				[ 1. -0. -0. -1.]	1			
				[ 0. -1.  1. -1.]	1			
				[-1. -1.  1.  1.]	1			
140	 25.53	 14.07	std	[ 1. -2. -0.  0.]	1	 1.28	 0.52	 0.00
				[-1. -1.  0. -2.]	1			
				[ 1.  1.  0.  0.]	1			
				[ 1.  0. -2.  1.]	1			
				[-0. -1. -1.  0.]	1			
				[-2. -1. -1. -2.]	1			
				[-2. -1.  1. -2.]	1			
				[-0.  0.  0. -1.]	1			
				[-0. -0. -0.  1.]	1			
				[ 1. -2. -0. -1.]	1			
141	 26.13	 14.17	std	[-1. -0.  0. -1.]	2	 1.45	 0.52	 0.51
				[-0.  0.  0. -1.]	1			
				[ 1. -0. -0. -1.]	1			
				[-1.  1.  0. -0.]	1			
				[-1.  1. -1. -0.]	1			
				[ 0. -1.  1.  0.]	1			
				[ 2. -1. -1. -2.]	1			
				[-0. -2. -2.  1.]	1			
				[ 0. -1. -0. -1.]	1			
142	 26.74	 14.27	std	[-0. -0.  0. -1.]	2	 1.24	 0.52	 0.40
				[ 1.  0.  0. -0.]	1			
				[ 1. -1.  1. -1.]	1			
